bot,frase,xingamento,TOXICITY/INSULT,SEVERE_TOXICITY,IDENTITY_ATTACK,THREAT,SEXUALLY_EXPLICIT,FLIRTATION
baianinho,@casasbahia seu seboso,1,1,0,0,0,0,0
magalu,@magazineluiza bunda da magalu,1,1,1,0,0,1,0
magalu,@magazineluiza lu do magalu (em ) morra imediatamente,1,1,1,0,1,0,0
magalu,@magazineluiza vc e falsa,1,1,0,0,0,0,0
magalu,@magazineluiza gostosa mostra o bucetao digital,1,1,1,0,0,1,0
baianinho,beire a marmore do inferno sua praga,1,1,1,0,0,0,0
magalu,"eu venci, eu venci, vai pro inferno magalu link",1,1,0,0,0,0,0
baianinho,carioca gay,1,1,1,1,0,0,0
magalu,@magazineluiza morre,1,1,1,0,1,0,0
magalu,@magazineluiza @anitta morraaaaaaaa ludumagalu,1,1,1,0,1,0,0
magalu,@magazineluiza gostosa manda foto pelada,1,1,1,0,0,1,0
baianinho,morte ao novo baianinho,1,1,1,0,1,0,0
magalu,morra.,1,1,1,0,1,0,0
baianinho,sem celular novamente. morte ao baianinho. link,1,1,1,0,1,0,0
magalu,"""essa cachorra dessa magalu nao fala nada, ela e muda"" eu to rindo disso a horas mkkkkkkkkkkk",1,1,0,0,0,0,0
magalu,nao comeria amiga? o cuzinho da magalu?,1,1,1,0,0,1,0
magalu,vsf vc e uma pessoa virtual nem vale apena eu te xigar aaaa,1,1,1,0,0,0,0
magalu,@magazineluiza eu te odeio lu do magalu,1,1,1,0,0,0,0
magalu,magalu teve a cara de pau de me mandar msg dizendo que hoje era meu dia de sorte. oh rampeira nao me venha com gracinhas hoje!!!,1,1,1,0,0,0,0
baianinho,"que decepcao baiano virou um paulista essa bosta minha depressao voltou,junto com milhoes de pessoas pq vc fez isso paulista",1,1,1,1,0,0,0
magalu,magalu da uma sugada aqui,1,1,1,0,0,1,0
magalu,@magazineluiza que boneca feia,1,1,0,0,0,0,0
magalu,eu bato punheta pensando na magalu,1,1,1,0,0,1,0
baianinho,eu te odeio,1,1,0,0,0,0,0
baianinho,ninguem gosta desse bosta desse baianinho novo que mais parece um pre adolescente paulista. pelo amor de deus muda enquanto da tempo,1,1,1,0,0,0,0
baianinho,"volta o bahianinho esse cv nem bahiano e, tem sotaque paulista e ainda e tipo reler, serio vcs estragaram o melhor mascote 3d pra por um bosta",1,1,1,0,0,0,0
baianinho,o que aconteceu com o baianinho? ta a cara do burro de shrek link,1,1,0,0,0,0,0
magalu,"na fonte dos seus olhos quero me banhar no seu beijo molhado vou matar minha sede me embala nos seus bracos, faca-me sonhar me leva pro seu colo, pode me ninar",1,1,0,0,0,0,1
magalu,vsf demonio maldito,1,1,1,0,0,0,0
baianinho,@casasbahia @voude99 morte ao cb,1,1,1,0,1,0,0
baianinho,"avatar de loja. lu do magalu, baianinho, nat natura morram todos!",1,1,1,0,1,0,0
magalu,@magazineluiza morre praga link,1,1,1,0,1,0,0
baianinho,morra baianinho,1,1,1,0,1,0,0
magalu,voce. nao. existe. morra magalu morra link,1,1,1,0,1,0,0
magalu,@magazineluiza silencio mulher falsa vc nem existe,1,1,0,0,0,0,0
magalu,@magazineluiza @anitta tem que ter e joga vai safada,1,1,1,0,0,0,0
magalu,"@magazineluiza nao caia na labia da magalu, eles nao entregam o que vc comprou, te humilham dizendo que entregou, bloqueia seu cartao de credito e nao cancelam, vc e obrigado a continuar pagando o que nao recebeu. um inferno, faz tres meses e ainda nao resolveram, sempre e esse maldito robo.",1,1,1,0,0,0,0
magalu,@nazareiludida1 @magazineluiza kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk vtnc sua arrombada,1,1,1,0,0,1,0
magalu,@clarywalls @magazineluiza vai toma no cu nao fala assim do capitao boca suja,1,1,1,0,0,1,0
magalu,@magazineluiza lu sua desgracada eu sei q vc ajudou a esconder o verdadeiro baianinho e substituilo pelo cb cade o baiano,1,1,0,0,0,0,0
magalu,@magazineluiza lu me da um mouse novo e eu te mando foto da teta,1,1,1,0,0,1,0
baianinho,sapoha de copia do caralho lu do magali copio o baianinho (que agora viro mlk tranficante) e agr tem a nat da natura sdds da epoca de ze gotinha e o mascote da michelin,1,1,1,0,0,0,0
magalu,essa lu do magalu baita cachorra,1,1,1,0,0,0,0
magalu,"essa magalu e safada, foi so eu comprar o celular que ele fica mais barato",1,1,0,0,0,0,0
magalu,"@momorsa @travatrovadora pior que acho que e uma das emocoes mais sinceras no amago dela, ela acorda, ve bom dia da magalu, aria rita: bom dia twitter eu vim dizer que nao, e reitero, de forma alguma suporto boneco 3d, bom dia o caralho, tu nem existe",1,1,0,0,0,0,0
magalu,"@magazineluiza @n1sheila lu, eu te odeio",1,1,1,0,0,0,0
magalu,"lu, eu te odeio",1,1,1,0,0,0,0
magalu,@naturabroficial faz sexo com a magalu,1,1,1,0,0,1,0
magalu,"@magazineluiza se e lesbica ne , tem cara de lesbica , quase ctz q e lesbica , eu posso jurar q e tipo pqp lesbica 100% tipo juro mesmo",1,1,0,1,0,0,0
magalu,@magazineluiza @anitta caralho magalu ta mt gostosa pprt,1,1,1,0,0,1,0
baianinho,@ratoborrachudo @casasbahia kd o baianinho? cb fedido,1,1,0,0,0,0,0
magalu,"@magazineluiza ""nao me diga mentirinhas, doi demais"" que robozinho enrolada e mentirosa, entrega maquina de lavar trambiqueira, golpista.",1,1,0,0,0,0,0
baianinho,@kornbrazil @casasbahia baianinho safado,1,1,0,0,0,0,0
baianinho,@pryscilacardoso @casasbahia baianinho safado,1,1,0,0,0,0,0
magalu,@magazineluiza ta solteira boneca safada ?,1,1,1,0,0,0,1
baianinho,@casasbahia @dominosbrasil posso comer a pizza e sua bunda junto por favor minha geladeira esta vazia,1,1,1,0,0,1,0
magalu,@thedramabee @magazineluiza isa das 3 descendo magalu na porrada feelings,1,1,1,0,1,0,0
magalu,pq tu nao da uma sugada aqui?,1,1,1,0,0,1,0
magalu,@magazineluiza fodase mano,1,1,1,0,0,0,0
baianinho,prefiro vc morto,1,1,1,0,1,0,0
magalu,@magazineluiza @samsungbrasil daora gostosa agr manda foto da teta,1,1,1,0,0,1,0
baianinho,@casasbahia @voude99 morre baihaninhoo,1,1,1,0,1,0,0
magalu,lu eu quero ver voce pelada me mamando tem como?,1,1,1,0,0,1,0
magalu,"morra, morra imediatamente lu do magalu link",1,1,1,0,1,0,0
baianinho,@casasbahia @gabrielalemida9 @oemputecido envie dm e minha rola crlh,1,1,1,0,0,1,0
baianinho,@casasbahia @ifood morra cv,1,1,1,0,1,0,0
magalu,@magazineluiza @anitta magalu para de mandar foto da buceta na dm mano eu nao aguento mais,1,1,1,0,0,1,0
magalu,"@magazineluiza eu te odeio magalu, eu te odeio",1,1,1,0,0,0,0
baianinho,queima cacete porque foram trocar o antigo bahianinho saporra parece um tik toker chamado enzo,1,1,1,0,1,0,0
magalu,"aria rita hj ta com tara em alternar conta e comer cu de seguidor via tt. acho que nao vai ter jeito, so a nath natura e a magalu pra domar ela",1,1,1,0,0,1,0
magalu,magalu nunca... esquerdalha lixo...,1,1,1,0,0,0,0
magalu,ta gostosa em magalu libera esa bundinha vai,1,1,1,0,0,1,0
magalu,vai toma no seu cu magalu,1,1,1,0,0,1,0
magalu,@magazineluiza morre demonio,1,1,1,0,0,0,0
magalu,"@magazineluiza @anitta @anitta por favor, quando teu ve a magalu ao vivo, desce a porrada nela e de preferencia filme pra nois of",1,1,1,0,1,0,0
magalu,"@magazineluiza rinha de mascostes baianinho x lu do magalu quem ganha? lembrando que e o novo e ""melhorado"" baianinho,e a lu do magalu e essa porra ai facam suas apostas (lu do magalu morta baianinho morto ou os dois mortos) brincadeira saudavel",1,1,1,0,1,0,0
magalu,desculpa mas em uma rinha entre nat natura e lu do magalu a nat quebra a lu no pau link,1,1,1,0,1,0,0
magalu,"@kda_music eu zoava a lu do magalu, o bahianho, e todas as ia que tinha avatar 3d, mas agr so consigo mamar essa mulher ai",1,1,1,0,0,1,1
magalu,@magazineluiza @anitta essa magalu eh danada!!! olha a blusinha mostrando a barriguinha chapada,1,1,0,0,0,0,1
magalu,"@magazineluiza fodase lu, gostosa.",1,1,1,0,0,0,1
magalu,me mandaram a lu da magalu com o pau de fora pela milesima vez.,1,1,0,0,0,1,0
magalu,q odio colocaram o pauzao da magalu na minha tela por deus,1,1,0,0,0,1,0
magalu,o icon novo do app da magalu.. pelo amor de deus mulher mas tu e feia link,1,1,0,0,0,0,0
magalu,"@magazineluiza toma no cu lu do magalu, vem ser vice presidente do framengo, vem ser tecnica/o sla q porra tu e, so vem...",1,1,1,0,0,1,0
magalu,"pfvr parem de normalizar o uso desses mascote 3d q tudo as marcas tao criando eu estou pouco me fodendo pra lu da magalu e pra nat natura e o baianinho adolescente querendo ser chamado de cb e a cabeca da minha pika pq q meteram o bone no maluco tbm, o chapeuzin era mo daora",1,1,1,0,0,1,0
magalu,@magazineluiza @anitta tu nem existe filha do demonio,1,1,1,0,0,0,0
baianinho,"@casasbahia @babi @imai_marcus krl baianinho, tu e analfabeto e nao sabe a diferenca de uma geladeira com a outra?",1,1,0,0,0,0,0
magalu,"@wagnerlibardi magalu nem pensar, esquerdista do krl kkkkkk",1,1,0,0,0,0,0
magalu,"@magazineluiza o mano, magalu se e muito feia",1,1,0,0,0,0,0
magalu,"nao, nao tao inovando. um imbecil fez a magalu que ja e amaldicoada ai o resto dos retardados foram atras com um monte de mascote humano generico e sem qualquer originalidade. nao sao simbolicos, nao sao uma silhueta. nao tem bons designs de personagens.",1,1,0,0,0,0,0
magalu,@magazineluiza seu cu,1,1,1,0,0,1,0
magalu,@magazineluiza magalu me sua buceta agora link,1,1,1,0,0,1,0
baianinho,@casasbahia @huaweimobile baianinho puto,1,1,1,0,0,0,0
magalu,@magazineluiza vc e feia,1,1,0,0,0,0,0
magalu,"@magazineluiza magalu, vc e chata pra chuchu!!",1,1,0,0,0,0,0
baianinho,morre praga,1,1,1,0,1,0,0
magalu,@magazineluiza @anitta magalu faz o favor d ir pra puta q pariu caraio,1,1,1,0,0,0,0
magalu,@agiotaphone magalu fdp,1,1,1,0,0,0,0
baianinho,@kermitsuavao @moodybluesdan queria ser submissa a ele aquele baianinho safado,1,1,1,0,0,1,0
magalu,"@magazineluiza lu, por favor, me de dicas para desenhar melhor lu, eu queria tanto ser q nem vc, ser mamada pela nat natura",1,1,1,0,0,1,0
magalu,@magazineluiza lu da magalu vc chuparia meu pao ?,1,1,1,0,0,1,0
baianinho,pessoas normais: cade o baianinho deveria voltar pessoas burras: ele ficou melhor diabo: ele nem merece ir pro inferno merece pra ir para um lugar pior,1,1,1,0,1,0,0
baianinho,morte ao baianinho tik-toker kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1,1,1,0,1,0,0
magalu,rt @brunamgomex: desculpa mas em uma rinha entre nat natura e lu do magalu a nat quebra a lu no pau,1,1,1,0,1,0,0
baianinho,rt @gakifarofa: @kermitsuavao @moodybluesdan queria ser submissa a ele aquele baianinho safado,1,1,0,0,0,0,1
magalu,"@duda_bueeno o duda kkkkkkkk a magalu e feia,pelo amor de deus, para de ranco kkkkkkkk",1,1,0,0,0,0,0
magalu,@magazineluiza ja ta na hora desse cuzinho leva pica ein,1,1,1,0,0,1,0
magalu,bela porcaria.,1,1,0,0,0,0,0
baianinho,pensei que era o novo baianinho kkkkkk cb fdp,1,1,1,0,0,0,0
magalu,@magazineluiza magallu quando voce vai liberar seu cuzao virtual?,1,1,1,0,0,1,0
magalu,"nao gosto da gorda amiga da dilma, comuna!",1,1,0,0,0,0,0
baianinho,"@aquelemano5 sim e muito parecido, agora to imaginando o novo baianinho na cama de quatro pelado, abrindo o cu e falando, vem me comer vem (que nem ele fala no comercial mas no lugar de cb comer)",1,1,1,0,0,1,0
magalu,@magazineluiza lu vc e feia link,1,1,0,0,0,0,0
baianinho,vc e so um velho careca disfarcado parece que copiou viva a vida e uma festa. morre kd o baiano,1,1,1,0,1,0,0
magalu,vai se fude lu do magalu,1,1,1,0,0,0,0
magalu,@magazineluiza @tiamaoficial puta,1,1,1,0,0,1,0
magalu,@magazineluiza puta,1,1,1,0,0,1,0
baianinho,@casasbahia moooorreeeee aaaaaa desgracadoooooo link,1,1,1,0,1,0,0
baianinho,@casasbahia morra bahianinho gaymer morra!,1,1,1,0,1,0,0
magalu,esses avatar de loja morra lu do magalu morra menino da casas bahia morra nat da natura eu so contra vcs capitalismo maldito,1,1,1,0,1,0,0
magalu,o meu e 666 magali agora pq vc nao vai se fude,1,1,1,0,0,0,0
baianinho,morra cb morra link,1,1,1,0,1,0,0
magalu,"@magazineluiza @brastemp caralho, para de postar tu nem existe !!!!",1,1,0,0,0,0,0
magalu,@magazineluiza lu eu quero limpar o seu cuzinho com a lingua,1,1,1,0,0,1,0
magalu,pq vc n vai tomar no seu cu magalu?,1,1,1,0,0,1,0
magalu,e eu te mandei pra puta que pariu outra vez,1,1,1,0,0,0,0
magalu,@magazineluiza @gloriagroove magalu manda foto da buceta digital,1,1,1,0,0,1,0
magalu,@magazineluiza @eupatriciaramos magalu manda foto da buceta digital,1,1,1,0,0,1,0
magalu,@magazineluiza me paga um boquete lu?,1,1,1,0,0,1,0
baianinho,vc n come pizza vc n existe desgracado,1,1,0,0,0,0,0
baianinho,@casasbahia baianinho cade meu cuzinho? devolve ele vei,1,1,1,0,0,0,0
magalu,putaquepariu nao acredito ja bastava a retardada da magalu agr isso 2020 acaba pufavo link,1,1,1,0,0,0,0
magalu,"@magazineluiza @anitta cala boca, tu nem existekkkkkkkkk",1,1,0,0,0,0,0
magalu,@magazineluiza aceita o cu?,1,1,1,0,0,1,0
magalu,@magazineluiza abre essa buceta pra eu meter o cano link,1,1,1,0,0,1,0
magalu,@magazineluiza @anitta caralho que pauzao a anitta tem,1,1,1,0,0,1,0
magalu,pfavor pega logo a lu do magalu porra link,1,1,0,0,0,0,1
magalu,fei q odio q eu tenho da bicha do magalu,1,1,1,0,0,0,0
magalu,"@magazineluiza @anitta sucumba anitta e magalul, morram,vermes, podres sucumbas link",1,1,1,0,1,0,0
baianinho,da a sua bunda carioca cade o baiano,1,1,1,0,0,1,0
magalu,"porque so aparece o porra da magalu pelada na minha tml, namorar vsf eu nao aguento mais",1,1,1,0,0,1,0
magalu,gostosa manda foto pelada na minha dm agora quero ver sua vagina digital a g o r a,1,1,1,0,0,1,0
magalu,@mark_speakin serio vc tem a foto da magalu c um caralho colossal ? se tiver me manda eu necessito fazer uma montagem c isso kkkkkk,1,1,1,0,0,1,0
magalu,"odeio a magalu, me traiu fdp... link",1,1,1,0,0,0,0
magalu,@magazineluiza sua buceta digital,1,1,1,0,0,1,0
magalu,@_gab_ se a magalu fosse uma pessoa real eu ia chama ela de piriguete vagabunda,1,1,1,0,0,1,0
magalu,@tihwill era da magalu com o enchimento de bunda,1,1,0,0,0,0,1
magalu,toma no cu sm ninguem gostou dessas magalu link,1,1,1,0,0,1,0
magalu,"@magazineluiza ta achando q dinheiro da em arvore lu, q porra e esta",1,1,0,0,0,0,0
baianinho,baianinho vai se fuder e boy do kct quero o baianinho antigo de volta,1,1,1,0,0,0,0
magalu,@magazineluiza m0rre filha da pu7a,1,1,1,0,1,0,0
baianinho,"@casasbahia cala a boca ,esse otario ai ta longe de ser o baianinho que respeitamos,exijo o baianinho de volta",1,1,1,0,0,0,0
baianinho,tira o baianinho da prisao tira o cb idiota desse lugar,1,1,0,0,0,0,0
magalu,amostra a buceta digital agora vai,1,1,1,0,0,1,0
magalu,@magazineluiza vai se fude link,1,1,1,0,0,0,0
magalu,@magazineluiza magalu vem chupa meu piruzao rsrsrsrsr gatinha,1,1,1,0,0,1,0
magalu,porra o magalu me atormenta aonde eu vou q saco,1,1,0,0,0,0,0
magalu,o que porra a lu do magalu ta fazendo no meu whatsapp?????,1,1,0,0,0,0,0
magalu,mostra o cu ai magulu kkkkkkkkkkk,1,1,1,0,0,1,0
magalu,@magazineluiza sai do meu google magalu vai tomar no c***********,1,1,1,0,0,1,0
magalu,"@magazineluiza boa tarde magalu, pq vc n vai se fuder ?",1,1,1,0,0,0,0
magalu,"@magazineluiza magalu, voce chuparia meu pau?",1,1,1,0,0,1,0
magalu,@magazineluiza o cu da minha namorada,1,1,1,0,0,1,0
baianinho,esse mascote novo do casas bahia. o bicho feio da porra!,1,1,0,0,0,0,0
magalu,@magazineluiza uma merda magalu aaaaaaaaa,1,1,0,0,0,0,0
magalu,lu do magalu e homofobica essa fdp link,1,1,1,0,0,0,0
magalu,@magazineluiza vai se fude luiza,1,1,1,0,0,0,0
magalu,@pastorekkkkk seria top ver magalu tomando processinho na bunda,1,1,1,0,0,1,0
magalu,@magazineluiza voce chupa cu????,1,1,1,0,0,1,0
baianinho,porra de cb volta com o baianinho,1,1,1,0,0,0,0
magalu,finalmente sai do ban de 6 dias sabe pq eu fui banido? pq eu mandei a porra da lu do magalu deixar de existir na boa porra twitter a porra da lu do magalu e o cralho de uma boneca meu se fude (adm ligou o capslock),1,1,1,0,0,0,0
magalu,@magazineluiza @dilsinhooficial cade a sua bunda???,1,1,0,0,0,1,0
magalu,magalu sua vagabunda deus ta vendo voce aumentando o s10 de 2.6k pra 2.8k hoje pra amanha voce abaixar ele dnv pra 2.6k e dizer que ta em promocao sua safada,1,1,1,0,0,0,0
baianinho,vai se fude,1,1,1,0,0,0,0
magalu,@magazineluiza magalu mostra o cu,1,1,1,0,0,1,0
magalu,s9+ por 2k kkkkkkkkkk meu deus a magalu come merda todo dia?,1,1,0,0,0,0,0
baianinho,@tamiresbfr @casasbahia vai pegar o baianinho na porrada,1,1,1,0,1,0,0
baianinho,"mano, baianinho assassinou o cara, puta que pariu",1,1,1,0,1,0,0
baianinho,@casasbahia cade o baiano sua vagabunda sonsa,1,1,1,0,0,1,0
magalu,pau no cu das kda eu quero e a nat natura e a magalu formando uma dupla sertaneja,1,1,0,0,0,0,0
magalu,eai magalu anticristo filha da pu,1,1,1,0,0,0,0
baianinho,@casasbahia @voude99 esse carioca fdp,1,1,1,0,0,0,0
magalu,vc e feia,1,1,0,0,0,0,0
baianinho,@casasbahia vai toma no cu,1,1,0,0,0,1,0
baianinho,@casasbahia @g_mello1 @hannapetrovit_ vai toma no cu,1,1,0,0,0,1,0
baianinho,@casasbahia @crf_iamroger @andrewsaquino vai toma no cu,1,1,0,0,0,1,0
baianinho,"@casasbahia mano volta com o baianinho pelo amor de deus, esse mascote e feio pra um caralho, bota o hulk magrelo e mais bonito",1,1,0,0,0,0,0
magalu,magalu e narco traficante ctz e a loja e uma biqueira viado,1,1,0,0,0,0,0
magalu,rt @thesmmash: vsf cara pq apareceu a porra de um hentai da magalu na minha tl,1,1,0,0,0,0,0
magalu,@magazineluiza como vc sabe q eu quero um sofa ta me perseguindo fdp,1,1,1,0,0,0,0
baianinho,vai toma no cu cb,1,1,1,0,0,1,0
baianinho,"pq esse desgracado ta falando alemao? alem de tudo vc quer a supremacia dos cariocas? maldito, devolva nosso baianinho comando cb desgracado",1,1,1,0,0,0,0
magalu,cala boca mano vc n existe,1,1,0,0,0,0,0
magalu,oi eu sou a lu do magalu e quero comer seu cu,1,1,1,0,0,1,0
magalu,foda se magalu!,1,1,1,0,0,0,0
magalu,mostra os peitos virtuais ai rapidao vagabunda,1,1,1,0,0,1,0
magalu,vsf cara pq apareceu a porra de um hentai da magalu na minha tl,1,1,0,0,0,0,0
baianinho,idiota,1,1,0,0,0,0,0
magalu,@magazineluiza magalu deu o cu,1,1,1,0,0,1,0
magalu,pau no seu cu magalu,1,1,1,0,0,1,0
magalu,@magazineluiza vsfd porra desgraca,1,1,1,0,0,0,0
magalu,bo transa malu,1,1,1,0,0,1,0
magalu,@magazineluiza @esquelo_sensual meu pau no teu furo kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1,1,1,0,0,1,0
magalu,@magazineluiza cade o bucetao digital vadia,1,1,0,0,0,1,0
magalu,"@magazineluiza @diniz_monkey ei magalu, vai toma no cu",1,1,1,0,0,1,0
baianinho,devolta o baianinho vc e fake seu lixo,1,1,0,0,0,0,0
magalu,sai da minha tml fdp,1,1,1,0,0,0,0
magalu,te fode otaria,1,1,1,0,0,0,0
baianinho,"@casasbahia @anthony_xzs ae maluco tras o verdadeiro baianinho de volta, ou vo te quebra na porrada",1,1,1,0,1,0,0
baianinho,"@ooc_verif mito demais, vontade de quebrar na porrada quem demitiu o baianinho, cb va pra puta que pariu",1,1,1,0,1,0,0
magalu,@magazineluiza morra bixo feio,1,1,1,0,1,0,0
magalu,@magazineluiza magalu vai toma no seu cu eu sei que por tras de vc tem um careca fedido,1,1,1,0,0,1,0
magalu,@magazineluiza lu do magalu vai toma no cu,1,1,1,0,0,1,0
magalu,@magazineluiza vai se fude sai da minha timeline,1,1,1,0,0,0,0
magalu,@magazineluiza nao esta faltando nada lu do magalu! so ta faltando voce tomar no cu! por favor magalu! vai tomar no cu!,1,1,1,0,0,1,0
magalu,@magazineluiza toma no seu cu vc nem existekkkkkkkk,1,1,1,0,0,1,0
baianinho,@ooc_verif por culpa desse cara o baianinho morreu pra nascer o merda do cb,1,1,0,0,0,0,0
baianinho,@casasbahia que tal enfiar esse seu videogams no teu cu?,1,1,1,0,0,1,0
magalu,"@magazineluiza @anitta oi magalu , pq vc nao vai se fuder ?",1,1,1,0,0,0,0
magalu,caralho q animacao fluida botou a magalu pra mamar link,1,1,1,0,0,1,0
magalu,@magazineluiza fodase porraaaaaaaaaaaaa,1,1,1,0,0,0,0
magalu,@magazineluiza foda se,1,1,1,0,0,0,0
magalu,@magazineluiza @anitta mas tu nem existe porra kkkkkk,1,1,0,0,0,0,0
baianinho,"foda-se cb ,cade o baiano?",1,1,1,0,0,0,0
baianinho,cade a porra do baianinho de verdade,1,1,0,0,0,0,0
baianinho,chupa minha pika cb,1,1,1,0,0,1,0
magalu,"@magazineluiza @canaltech lu eu tenho uma pergunta , bem sincera : como caralhos voce tem uma casa se voce e a porra de um modelo 3d malfeito?!",1,1,0,0,0,0,0
magalu,@magazineluiza magalu e meu pau,1,1,1,0,0,1,0
magalu,@magazineluiza foda se lu,1,1,1,0,0,0,0
magalu,lu do magalu comei meu cu,1,1,1,0,0,1,0
magalu,vou utilizar deste apetrecho e enfiar no seu anus sua filha da puta eu te amava mas agora parece que voce me odeia espero que queime na hora do julgamento,1,1,1,0,1,1,0
magalu,"vc fica comentando em post de hentai de beastars, de magalu com pau vai se fude te odeio",1,1,1,0,0,1,0
magalu,@magazineluiza magalu vai toma no seu cu kkkkkkkkkkkkk,1,1,1,0,0,1,0
baianinho,kk fodase boneco fudido,1,1,1,0,0,0,0
magalu,"@israelfaioli @magazineluiza sim mano e a unica resposta retardada que recebo dessa porra de lu e a seguinte, oi se precisar de ajuda eu dou uma olhadinha ta? olhar minha piroca essa fdp, loja pifia do kct, a pior do brasil...",1,1,1,0,0,1,0
magalu,@magazineluiza @dilsinhooficial voce nem existe sua robo fdp,1,1,1,0,0,0,0
magalu,@magazineluiza ngm perguntou sua puta link,1,1,1,0,0,1,0
magalu,sai da minha tl magalu sua putaa,1,1,1,0,0,1,0
baianinho,@casasbahia pega no meu pau robo fudido do karalho minha vida n tem mais sentido por que esse projeto defeituoso de mascote vive no mesmo planeta q eu,1,1,1,0,0,1,0
baianinho,"transformaram o baianinho num youtuber teen, vai se fuder, mano",1,1,0,0,0,0,0
magalu,@magazineluiza @anitta duas putas numa foto,1,1,1,0,0,1,0
magalu,@magazineluiza vai tomar no cu bot,1,1,1,0,0,1,0
magalu,magalu filha duma puta nn entregou meu relogio ate hj,1,1,1,0,0,0,0
baianinho,vai tomar no cu baianinho,1,1,1,0,0,1,0
magalu,@magazineluiza vai toma no cu vai toma no cu vai pra toma no meio do cu e pra toma no meio do cu vai toma no cu vai toma no cu **canta como a musica do magalu**,1,1,1,0,0,1,0
magalu,"essa porra de twitter e tudo errado, eu perdi minha conta antiga pq eu mandei isso para a lu do . inclusive vai tomar no cu magalu.",1,1,1,0,0,1,0
baianinho,@casasbahia que porra e cb???? comando baiano???? tragam o baianib de volta seus vermes,1,1,0,0,0,0,0
magalu,"@magazineluiza pau no seu cu, bot do karalho manda nudes",1,1,1,0,0,1,0
baianinho,esse filha da puta mascote das casas bahia parece um carioca velho link,1,1,1,1,0,0,0
magalu,@dzhenrique @magazineluiza se fode ou,1,1,1,0,0,0,0
magalu,@magazineluiza vai toma no teu cu,1,1,1,0,0,1,0
magalu,@magazineluiza vai toma no teu cu,1,1,1,0,0,1,0
magalu,vai toma no teu cu,1,1,1,0,0,1,0
magalu,@magazineluiza oi lu come meu cu?,1,1,1,0,0,1,0
magalu,@magazineluiza oi @magazineluiza tenho uma duvida pq vc n vai tomar no cu? vc nem existe e ta vendendo papel higienico '-',1,1,1,0,0,1,0
baianinho,assim vou aceitar esse convite com a cara desse baianin de merda,1,1,1,0,0,0,0
baianinho,meu pau na sua mao,1,1,1,0,0,1,0
baianinho,morre cb ninguem gosta de voce seu resto de aborto malfeito! todo mundo prefere o baianinho voce e so uma copia barata nojenta que ninguem aguenta mais seu tiktoker desgracado se mate por favor seu pedaco de desgraca ou eu farei isso por voce seu lixo estrume escoria! sucumba! link,1,1,1,1,1,0,0
baianinho,baianinho filho da puta link,1,1,1,0,0,0,0
baianinho,vai da o cu caralho,1,1,1,0,0,1,0
magalu,"foda-se, me da block ae.",1,1,0,0,0,0,0
magalu,fodase fdp bot fdp eder,1,1,1,0,0,0,0
magalu,qual foi magalu vc nem e real filha da puta,1,1,1,0,0,0,0
magalu,quero nao magalu chata do caralhooooo todo dia a mesma pergunta porra,1,1,0,0,0,0,0
magalu,vtnc sua puta arrombada,1,1,1,0,0,1,0
baianinho,fodase bot lixo morre,1,1,1,0,1,0,0
magalu,@magazineluiza vai tomar no cu ngm te ama td mundo so quer q vc morra magalu desativa urgentemente,1,1,1,0,1,0,0
baianinho,@casasbahia morrra cb fuck mama eu arromb morrra cb vozvrashchayet bayano syna yebanyy fuck mama eu arromb,1,1,1,0,1,0,0
magalu,@magazineluiza @marqsluc vai tomar no cu boneca da krl que nem existe morra queime no irferno imediatamente.,1,1,1,0,1,0,0
baianinho,ai meu parcero o negocio e o seguinte se eu ve um cosplay do baianinho eu vo deita ele na porrada bando de filho da puta ta ligado o negocio tinha dado 840 pila tive que muda a forma de pagamento o arrombado joga pra 1250 e so me fala depois que ta feito sinceridade vai se fude,1,1,1,0,1,0,0
magalu,@magazineluiza magalu pq vc n vai tomar no meio do teu cu,1,1,1,0,0,1,0
magalu,vai te fuder magalu b-),1,1,1,0,0,1,0
magalu,@magazineluiza @anitta minha piroca no seu cu,1,1,1,0,0,1,0
baianinho,@casasbahia vai te fuder baianinho link,1,1,1,0,0,0,0
magalu,@sidokaninja @carlos_filho3 @magazineluiza @blastslashh isso fode com a magazine luiza aquela vagabunda q me fez levar ban,1,1,1,0,0,1,0
magalu,@magazineluiza magalu vai se fode voce corrompeu o baianinho,1,1,1,0,0,1,0
magalu,@magazineluiza vai tomar no seu cu lu do magalu link,1,1,1,0,0,1,0
magalu,vai tomar no cu lu do magalu sua robo desgracada link,1,1,1,0,0,1,0
baianinho,"@casasbahia @dominosbrasil vai se fudeer aaaaaaa, eu n aguento me bloqueia logo caralha",1,1,1,0,0,0,0
